"isg_osm_id","conn_isg_osm_id","cur_fc","conn_fc","highway_id","conn_highway_id","countyid","conn_countyid","region","conn_region","roadwaytype_id","conn_roadwaytype_id","conn_count","conn_ncc_pcc","cur_lanes","conn_lanes","cur_maxspeed","conn_maxspeed","cur_final_place","conn_final_place","volume","conn_volume","conn_tag"
998135620109001,53297561001,3,3,5,5,76,76,1,1,1,10,1,2,1,1,35,35,hamlet,hamlet,788,-1,prev
7984958001,30804386002,1,1,2,1,86,86,8,8,19,13,1,2,1,3,25,55,town,city,976,-1,prev
591899760001,20111441001,1,1,1,2,42,42,4,4,10,16,2,1,4,2,55,25,city,city,5053,1705,next
734275235001,24113391001,2,2,3,4,92,92,10,10,13,19,2,1,2,1,55,25,village,village,717,-1,next
8119513001,9852465001,1,1,2,2,89,89,11,11,16,16,1,2,2,2,25,25,city,city,669,1758,prev
20148790001,27081962001,1,1,1,1,60,60,2,2,10,10,1,2,2,3,55,55,city,city,1317,1973,prev
113651120001,21084820001,1,1,2,1,34,34,5,5,16,10,1,2,1,3,25,55,town,town,894,4439,prev
315119098001,20621143001,1,1,1,2,80,80,1,1,10,16,2,1,4,1,65,45,town,town,1286,688,next
12297437001,24384000001,2,2,3,4,34,34,5,5,10,16,2,1,3,1,30,25,city,city,2307,625,next
5674057001,9981020609469001,1,3,2,5,82,82,11,11,16,1,1,2,1,3,25,25,neighbourhood,neighbourhood,794,1713,prev
20712090007,99920712083001,3,3,5,5,71,71,8,8,10,1,2,1,1,1,45,45,city,city,107,-1,next
957502364001,46137498001,1,1,1,1,82,82,11,11,10,10,2,1,4,3,45,45,neighbourhood,neighbourhood,1647,1353,next
353000496001,20138478001,1,1,1,1,60,60,2,2,10,10,1,2,2,3,55,55,city,city,513,573,prev
593636359001,593636359002,3,3,5,5,94,94,10,10,10,10,2,1,1,1,40,40,locality,locality,434,425,next
20120910001,166607833001,1,1,2,1,55,55,3,3,16,10,1,2,2,3,35,35,city,city,829,1018,prev
20111548001,97602269001,1,1,2,1,42,42,4,4,16,10,1,2,2,4,55,55,town,town,1464,3113,prev
20042240001,665436037002,1,1,2,2,33,33,5,5,16,16,1,2,1,2,25,25,town,town,71,177,prev
219589292001,219589292002,3,3,5,5,83,83,11,11,10,10,2,1,1,1,25,25,city,city,547,-1,next
376453368001,32116496003,2,2,3,3,94,94,10,10,10,10,1,2,1,1,55,55,locality,locality,1724,-1,prev
5674358001,957840443001,1,1,2,1,82,82,11,11,16,10,1,2,1,3,25,50,neighbourhood,neighbourhood,731,-1,prev
44413097001,32211566001,1,1,1,1,79,79,8,8,12,10,1,2,4,4,55,55,village,village,3200,3462,prev
46177184001,46224850001,1,1,2,2,84,84,11,11,18,18,2,1,1,1,40,30,neighbourhood,neighbourhood,644,397,next
44368687005,44368687006,1,1,1,1,43,43,6,6,10,10,2,1,2,2,65,65,town,town,1136,936,next
11840990001,959732886001,1,1,2,2,83,83,11,11,16,16,1,2,1,2,25,25,city,city,177,601,prev
248495779001,5674286001,1,1,1,2,82,82,11,11,10,16,2,1,3,1,50,25,neighbourhood,neighbourhood,4320,683,next
854243157003,854243157002,2,2,3,3,50,50,3,3,10,10,1,2,2,2,30,30,city,city,543,-1,prev
38654526004,38654526005,1,1,1,1,42,42,4,4,10,10,2,1,3,3,65,65,town,town,2780,2178,next
32215673002,32215673003,1,1,1,1,94,94,10,10,10,10,2,1,2,2,55,55,locality,locality,3281,2824,next
788253907001,587061861001,3,3,5,5,89,89,11,11,12,12,2,1,4,3,25,25,city,city,3146,-1,next
38575989001,38575998005,1,1,2,1,40,40,6,6,16,10,1,2,1,2,25,65,town,town,26,178,prev
40943976001,539109896001,1,1,2,2,83,83,11,11,18,16,1,2,1,1,25,25,city,city,1209,-1,prev
183794722001,421092469001,2,2,3,3,82,82,11,11,10,10,1,2,2,3,30,30,city,city,775,1149,prev
23465222001,1044679681001,1,1,2,1,87,87,8,8,16,10,1,2,1,2,45,55,village,village,458,-1,prev
179058460003,51756810001,1,1,1,1,63,63,9,9,10,10,2,1,2,2,65,65,town,town,214,-1,next
987656019001,1018450878001,1,1,1,1,89,89,11,11,10,10,1,2,2,3,50,50,city,city,2264,3319,prev
97332449001,38651252004,1,1,2,1,33,33,5,5,16,10,1,2,1,2,25,65,town,town,22,-1,prev
31800165001,525722666003,3,3,5,5,79,79,8,8,10,10,1,2,2,2,30,30,village,village,760,-1,prev
959999781001,41647210001,1,1,1,2,83,83,11,11,10,16,2,1,3,1,50,25,city,city,4283,1095,next
964841571001,587038005001,1,1,1,1,83,83,11,11,10,10,1,2,3,4,50,50,city,city,4616,5046,prev
32131827001,32131824001,1,1,1,1,92,92,10,10,12,10,2,1,3,3,55,55,locality,locality,4035,3343,next
92031230002,20175982001,1,1,1,2,94,94,10,10,10,16,2,1,4,1,55,40,hamlet,hamlet,5482,1437,next
172918298001,38651288001,1,1,2,1,33,33,5,5,16,10,1,2,1,2,55,65,town,town,23,348,prev
998738322218001,998198595481001,3,3,5,5,83,83,11,11,1,1,2,1,2,2,25,25,city,city,821,-1,next
87212611001,1046172113001,1,1,2,1,92,92,10,10,16,10,1,2,1,4,25,55,town,town,95,6335,prev
28082494002,28082494003,1,1,1,1,34,34,5,5,10,10,2,1,2,2,65,65,town,hamlet,469,280,next
24113472001,49838121005,1,1,2,1,92,92,10,10,16,10,1,2,1,4,55,55,locality,locality,488,6726,prev
5696025001,5696030001,3,3,5,5,89,89,11,11,10,10,1,2,1,1,25,25,city,city,1087,-1,prev
959732886001,11840990001,1,1,2,2,83,83,11,11,16,16,2,1,2,1,25,25,city,city,601,177,next
38539325001,38539325002,1,1,1,1,57,57,9,9,10,10,2,1,2,2,65,65,town,town,349,-1,next
20648390001,31973983005,1,1,2,1,39,39,4,4,16,13,1,2,1,2,25,65,town,town,168,-1,prev
4371845003,23724017001,1,1,1,2,35,35,5,5,10,16,2,1,2,1,65,25,town,town,1139,362,next
998421845996003,998421845996002,3,3,5,5,83,83,11,11,1,1,1,2,1,1,25,25,city,city,621,-1,prev
25154535001,957576203001,1,1,2,1,83,83,11,11,16,10,1,2,1,4,25,50,city,city,1174,5084,prev
99944526896001,5564067001,3,3,5,6,77,77,1,1,1,16,2,1,1,1,55,55,town,town,480,-1,next
321195641001,20120135001,1,1,1,2,55,55,3,3,13,16,2,1,3,1,65,25,town,town,1303,451,next
5697124001,5697130001,3,3,5,5,89,89,11,11,10,10,1,2,2,2,25,25,city,city,1197,2834,prev
254092955001,254092955002,1,1,1,1,41,41,4,4,10,10,2,1,2,2,65,65,town,town,459,-1,next
672127443006,672127443007,2,2,3,3,34,34,5,5,10,10,2,1,3,3,45,45,hamlet,hamlet,938,-1,next
999295587199001,295587226001,3,3,5,6,55,55,3,3,1,16,2,1,3,1,30,25,city,city,242,-1,next
998989265269001,998420904620001,3,3,5,5,84,84,11,11,1,1,2,1,2,1,25,25,neighbourhood,neighbourhood,457,-1,next
674279229004,591687639001,1,1,1,1,42,42,4,4,10,10,2,1,3,3,55,55,city,city,5660,4892,next
33117567002,33117567001,3,3,5,5,84,84,11,11,10,10,1,2,3,3,25,25,neighbourhood,neighbourhood,1282,1345,prev
23465778001,99923467721001,1,1,2,2,87,87,8,8,16,6,2,1,1,1,25,25,town,town,11,-1,next
48144142002,99951246821001,2,2,3,3,36,36,5,5,10,1,2,1,1,1,30,30,city,city,113,-1,next
12788855001,12788855002,1,1,1,1,63,63,9,9,10,10,2,1,2,2,65,65,town,town,394,-1,next
33117567001,33117567002,3,3,5,5,84,84,11,11,10,10,2,1,3,3,25,25,neighbourhood,neighbourhood,1345,1282,next
43977928001,55532450001,1,1,1,2,87,87,8,8,12,18,2,1,3,1,65,45,town,town,1171,306,next
99868167191001,31711885001,3,3,5,5,61,61,7,7,1,10,1,2,1,1,30,30,village,village,297,-1,prev
23468167001,122738275002,1,1,2,1,87,87,8,8,16,10,1,2,1,3,25,55,village,village,178,-1,prev
20120748001,666945948001,1,1,2,2,55,55,3,3,16,16,2,1,2,2,45,25,city,city,1486,547,next
674263623001,44136182001,1,1,1,1,42,42,4,4,10,10,2,1,2,2,65,65,town,town,1254,1179,next
82246913001,250080202001,3,3,6,6,77,77,1,1,18,18,2,1,2,1,30,30,city,city,379,231,next
99924113778002,99924113778001,3,3,5,5,92,92,10,10,1,1,2,1,1,1,30,30,locality,locality,311,-1,next
158614896001,158614896002,1,1,1,1,92,92,10,10,10,10,2,1,2,2,55,55,locality,locality,2610,2518,next
1044705356001,1044705357001,1,1,1,1,94,94,10,10,10,10,1,2,3,4,55,55,locality,locality,3654,3749,prev
846591493001,958187568001,1,1,1,1,89,89,11,11,10,10,2,1,3,3,50,50,city,city,4698,4105,next
99936801165001,999696491645001,3,3,5,5,84,84,11,11,1,1,1,2,3,3,25,25,neighbourhood,neighbourhood,216,-1,prev
25694380004,25694380003,3,3,5,5,83,83,11,11,10,10,1,2,3,3,25,25,city,city,543,790,prev
254092955001,93406324001,1,1,1,2,41,41,4,4,10,16,2,1,2,1,65,25,town,town,459,-1,next
38226466001,999322577355001,1,3,2,5,33,33,5,5,19,1,1,2,1,2,25,55,town,town,81,-1,prev
182506814001,23467975001,1,1,2,2,87,87,8,8,16,16,2,1,1,1,25,25,village,village,1629,1057,next
123617782001,123617779001,1,1,1,1,42,42,4,4,10,10,2,1,4,3,55,55,town,town,3268,2500,next
5628103001,33538899009,1,1,2,1,81,81,1,1,16,10,1,2,1,3,40,65,town,town,271,-1,prev
998351497981001,998118714370001,3,3,5,5,55,55,3,3,1,1,2,1,2,1,55,35,locality,locality,1147,-1,next
949715810001,5699972001,1,1,1,2,83,83,11,11,10,16,2,1,3,1,50,25,city,city,4316,582,next
1031548420001,139306730006,1,1,1,1,94,94,10,10,10,10,1,2,2,2,55,55,locality,locality,3427,3593,prev
5669198001,46546766001,1,1,2,1,84,84,11,11,16,10,1,2,1,3,25,40,neighbourhood,neighbourhood,8,2821,prev
20110447001,671892434001,1,1,2,2,42,42,4,4,19,16,1,2,1,1,45,45,town,town,736,828,prev
841081351001,39334231001,1,1,1,2,89,89,11,11,12,18,2,1,3,2,50,25,city,city,2191,-1,next
20083873001,20086720001,2,2,4,4,74,74,1,1,16,16,2,1,1,1,45,45,hamlet,hamlet,17,-1,next
5565516001,247570669001,1,1,2,1,77,77,1,1,16,10,1,2,1,3,50,55,town,city,316,5323,prev
20664473001,697818264002,1,1,2,1,71,71,8,8,16,10,1,2,1,2,55,65,town,town,412,-1,prev
957532385001,46563174001,1,1,1,1,84,84,11,11,10,10,1,2,3,3,40,40,neighbourhood,neighbourhood,4130,4877,prev
10085838001,49654998001,3,3,6,5,79,79,8,8,16,10,1,2,1,2,55,55,locality,locality,479,1230,prev
998420559498001,998420559495001,3,3,5,5,82,82,11,11,1,1,1,2,2,2,25,25,neighbourhood,neighbourhood,508,-1,prev
20181490001,32212738001,2,2,4,3,94,94,10,10,16,10,1,2,1,2,40,45,locality,locality,783,-1,prev
26596665003,26596666001,3,3,5,5,42,42,4,4,10,10,2,1,4,4,40,40,town,town,1161,-1,next
978046388001,110161764001,3,3,5,6,82,82,11,11,10,16,2,1,3,1,25,25,city,city,904,276,next
38654526001,38654526002,1,1,1,1,42,42,4,4,10,10,2,1,3,3,65,65,town,town,2837,-1,next
564148938002,1030835533001,1,2,2,3,94,94,10,10,16,10,2,1,2,2,45,45,locality,locality,301,-1,next
20021885001,322742379001,1,1,2,1,50,50,3,3,16,13,1,2,1,3,25,65,town,town,88,1134,prev
183814122001,67966780001,1,1,2,1,94,94,10,10,16,10,1,2,1,3,25,55,locality,locality,5,5697,prev
20113192001,900011076002,1,1,2,1,42,42,4,4,16,10,1,2,2,3,55,55,city,city,1786,2743,prev
331031065001,5695921001,3,1,5,2,89,89,11,11,10,16,2,1,2,1,25,25,city,city,1710,398,next
46676203001,90086385001,1,1,2,1,89,89,11,11,16,10,1,2,1,4,25,50,city,city,242,4808,prev
99836173374011,99836173374012,3,3,5,5,77,77,1,1,1,1,2,1,2,2,30,30,city,city,701,-1,next
40421364001,20202254001,1,1,1,2,68,68,8,8,10,16,2,1,2,1,65,25,town,town,466,-1,next
20621143001,315119098001,1,1,2,1,80,80,1,1,16,10,1,2,1,4,45,65,town,town,688,1286,prev
39352215001,20110609001,1,1,1,2,42,42,4,4,10,16,2,1,3,1,55,25,town,town,1938,-1,next
89946057001,37090752001,1,1,1,1,76,76,1,1,13,13,1,2,3,3,65,65,town,town,645,1272,prev
5698141002,46594767001,3,1,5,2,89,89,11,11,10,16,2,1,2,1,25,25,city,city,1153,748,next
39323090002,39322280001,3,1,5,2,42,42,4,4,10,16,2,1,1,1,30,25,village,village,593,460,next
20176106001,20174249001,1,1,2,2,94,94,10,10,16,16,1,2,1,1,25,25,locality,locality,676,1608,prev
548193562001,999548193559003,3,3,5,5,89,89,11,11,10,1,2,1,3,3,25,25,city,city,1034,-1,next
906635926001,25832335001,1,1,1,1,34,34,5,5,10,12,1,2,2,2,55,55,locality,locality,1752,2717,prev
118714487001,99894844155001,3,3,5,5,60,60,2,2,10,1,2,1,1,1,55,55,town,town,274,-1,next
42944533001,48270314001,1,1,2,1,54,54,9,9,16,10,1,2,1,2,40,65,town,town,125,-1,prev
5695743001,885200330001,1,1,2,1,89,89,11,11,16,12,1,2,1,4,25,50,city,city,606,3426,prev
958180164001,5674045001,1,1,1,2,82,82,11,11,10,16,2,1,3,1,50,25,city,neighbourhood,4924,-1,next
448596015005,448596015006,1,1,1,1,68,68,8,8,10,10,2,1,2,2,55,55,town,town,1145,1101,next
175687995001,139603844001,1,1,2,2,56,56,3,3,16,16,2,1,2,1,25,25,town,town,446,180,next
38651282003,378904826001,1,1,1,2,33,33,5,5,10,16,2,1,2,1,65,55,town,town,270,67,next
1028295354001,32061686001,1,1,2,1,94,94,10,10,16,10,1,2,1,2,55,55,locality,locality,383,-1,prev
1031004121001,139306696001,1,1,1,1,94,94,10,10,10,10,2,1,4,3,55,55,locality,locality,5244,-1,next
5710831001,947248634001,1,1,2,1,78,78,11,11,16,10,1,2,1,3,25,50,city,city,440,2697,prev
5700905001,999035819001,1,1,2,1,83,83,11,11,16,10,1,2,1,4,25,50,city,city,242,2640,prev
745314944001,10252662001,1,1,1,2,89,89,11,11,10,16,2,1,3,1,45,40,city,city,4026,723,next
959797706001,90086375001,1,1,1,1,83,83,11,11,10,13,2,1,3,3,50,50,city,city,3772,3695,next
20093239001,177720471006,1,1,2,1,65,65,2,2,16,10,1,2,1,2,55,65,town,town,79,823,prev
5565876001,5565958001,1,1,2,2,77,77,1,1,16,16,1,2,1,2,25,55,city,city,804,2233,prev
91536500001,91536540001,1,1,1,1,92,92,10,10,12,10,2,1,6,5,55,55,locality,locality,7034,-1,next
46933105001,46933104001,1,1,2,2,83,83,11,11,16,16,2,1,1,1,25,25,city,city,621,-1,next
990248843001,990248842001,1,1,1,1,83,83,11,11,10,10,2,1,3,3,50,50,city,city,3438,2440,next
1001336121001,5700262001,1,1,1,2,83,83,11,11,10,16,2,1,3,1,50,25,city,city,4847,690,next
321188467001,321188478001,1,1,1,1,55,55,3,3,10,10,2,1,2,2,65,65,town,town,1446,-1,next
693941782001,959723772001,1,1,2,1,84,84,11,11,16,10,1,2,1,3,45,40,neighbourhood,neighbourhood,693,-1,prev
950298356001,950298355001,1,1,1,1,89,89,11,11,10,10,2,1,3,3,50,50,city,city,3430,2189,next
98767752002,98767752001,1,1,1,1,42,42,4,4,10,10,1,2,2,2,65,65,town,town,2156,2364,prev
636747274002,636747274001,1,1,1,1,36,36,5,5,10,10,1,2,2,2,65,65,town,town,264,280,prev
445875213001,139470198001,1,1,1,1,34,34,5,5,13,13,1,2,2,2,65,55,town,town,1519,1359,prev
123617788001,20142077001,1,1,1,1,55,55,3,3,10,10,1,2,2,3,65,65,town,town,1047,-1,prev
30037956010,30037956011,1,1,1,1,92,92,10,10,10,10,2,1,3,3,55,55,locality,locality,6255,4315,next
32959993001,32960846001,1,1,1,2,84,84,11,11,10,16,2,1,3,1,40,45,neighbourhood,neighbourhood,4556,791,next
999139470099008,999139470099007,3,3,5,5,34,34,5,5,1,1,3,1,1,1,30,30,city,city,222,-1,next
46774534003,46774534002,3,3,5,5,82,82,11,11,10,10,1,2,3,3,25,25,city,city,1015,-1,prev
485053669001,485053669002,1,1,1,1,87,87,8,8,13,13,2,1,3,3,55,55,city,city,2008,-1,next
26768885001,112412942001,1,1,2,2,35,35,5,5,16,16,1,2,1,1,25,25,city,city,152,564,prev
44075306001,20110359001,1,1,1,2,42,42,4,4,10,16,2,1,4,1,40,40,city,city,3966,1295,next
949952264001,949952263001,1,1,1,1,83,83,11,11,10,10,1,2,4,5,50,50,city,city,4000,5552,prev
957760939001,5706598001,1,1,1,2,83,83,11,11,10,16,2,1,3,1,50,25,city,city,5261,323,next
49607821006,833537138001,3,3,5,6,43,43,6,6,10,16,2,1,1,1,35,40,town,town,366,-1,next
38651220003,378904833001,1,1,1,2,33,33,5,5,10,16,2,1,2,1,65,55,town,town,342,150,next
164267010001,20174551001,1,1,1,2,94,94,10,10,10,16,2,1,2,1,55,55,locality,locality,1680,337,next
23746978001,20110706001,1,1,2,2,42,42,4,4,16,16,2,1,1,1,45,45,town,town,355,181,next
587061852001,5696088001,1,1,1,2,89,89,11,11,10,16,2,1,3,1,50,25,city,city,4741,429,next
998223912651004,998223912651005,3,3,5,5,55,55,3,3,1,1,2,1,1,1,20,20,town,town,429,-1,next
30037956012,30037956011,1,1,1,1,92,92,10,10,10,10,1,2,3,3,55,55,locality,locality,4672,4315,prev
20129892001,320315673001,1,1,2,2,60,60,2,2,16,16,2,1,1,1,25,25,city,city,181,-1,next
957819086001,126080374001,1,1,1,1,83,83,11,11,10,10,1,2,2,3,50,50,city,city,2269,-1,prev
38293274002,38293274001,1,1,1,1,94,94,10,10,10,10,1,2,3,3,55,55,locality,locality,5380,-1,prev
958196001001,11551476001,1,1,1,2,89,89,11,11,10,16,2,1,3,1,50,25,city,city,3085,-1,next
34369197003,20618731001,1,1,1,2,80,80,1,1,10,16,2,1,3,1,65,55,town,town,874,301,next
123684794003,123684794002,1,1,1,1,94,94,10,10,10,10,1,2,3,3,55,55,locality,locality,4107,4422,prev
122738328001,122738325001,1,1,1,1,92,92,10,10,10,10,2,1,2,1,55,55,locality,locality,2890,1168,next
49773728002,49773728001,1,1,1,1,94,94,10,10,10,10,1,2,3,3,55,55,locality,locality,3567,-1,prev
785080677005,785080677006,1,1,1,1,92,92,10,10,10,10,2,1,3,3,55,55,locality,town,6397,4918,next
5565958001,27260413001,1,1,2,2,77,77,1,1,16,16,2,1,2,1,55,55,city,city,2233,1444,next
998370421866002,998370421866001,3,3,5,5,51,51,7,7,1,1,1,2,1,1,35,35,locality,locality,223,-1,prev
20118840001,321195647001,1,1,2,1,55,55,3,3,16,13,1,2,1,3,25,65,town,town,231,-1,prev
99920687242001,999379240305001,3,3,5,5,71,71,8,8,1,1,2,1,1,1,55,55,town,town,1041,-1,next
420363118001,9985704810001,3,3,5,5,83,83,11,11,10,1,2,1,3,1,25,25,city,city,588,-1,next
38207468003,38207468004,1,1,1,1,71,71,8,8,10,10,2,1,2,2,65,65,town,town,2647,2279,next
676684090001,676684089001,1,1,1,1,60,60,2,2,10,10,1,2,2,2,55,55,city,city,1153,1142,prev
89946101005,89946101006,1,1,1,1,34,34,5,5,10,10,2,1,2,2,65,65,town,town,1618,1521,next
1049312759001,40580546001,1,1,1,2,92,92,10,10,10,16,2,1,4,1,55,55,village,village,6006,455,next
988994185001,959157334001,1,1,1,1,84,84,11,11,10,10,2,1,4,3,40,40,neighbourhood,neighbourhood,5712,4472,next
1044715471001,1044715472001,1,1,1,1,94,94,10,10,10,10,1,2,3,4,55,55,locality,locality,4155,4361,prev
935852140001,935852140002,1,1,1,1,92,92,10,10,10,10,2,1,3,3,55,55,locality,locality,1605,997,next
5700200001,219963162001,1,3,2,5,83,83,11,11,16,10,1,2,1,3,25,25,city,city,1181,-1,prev
38539358002,38539358003,1,1,1,1,57,57,9,9,10,10,2,1,3,3,65,65,town,town,428,-1,next
410396673001,263438683001,1,1,1,2,77,77,1,1,10,16,2,1,4,2,45,40,town,town,1582,-1,next
67925055004,1029202173001,1,1,1,2,94,94,10,10,10,16,2,1,2,1,55,25,locality,locality,2620,877,next
20141548001,20141547001,1,1,2,2,42,42,4,4,16,16,1,2,1,1,25,25,town,town,1262,843,prev
38186668001,5710910001,1,1,1,2,78,78,11,11,10,16,2,1,3,1,50,25,city,city,2344,143,next
1040515568001,1049309161001,1,1,1,1,92,92,10,10,10,10,2,1,4,3,55,55,village,village,6434,-1,next
882258480001,882258480002,1,1,1,1,94,94,10,10,10,10,2,1,3,3,55,55,locality,locality,1908,1757,next
40118593002,12720096001,1,1,1,2,57,57,9,9,10,16,2,1,2,1,65,25,town,village,275,89,next
998220102261002,998220102261001,3,3,5,5,82,82,11,11,1,1,1,2,2,2,25,25,city,city,931,683,prev
240573863003,677344787001,1,1,1,1,52,52,3,3,10,10,2,1,2,2,55,55,village,village,1259,791,next
48963037001,183814016001,1,1,1,2,94,94,10,10,10,16,2,1,2,1,55,55,locality,locality,2013,-1,next
87093104004,24118403001,1,1,1,2,92,92,10,10,10,16,2,1,3,1,55,25,locality,locality,939,307,next
5669194001,5672337001,1,1,2,2,84,84,11,11,18,18,2,1,2,2,40,30,neighbourhood,city,2308,1651,next
23468864001,998182972005001,2,2,4,4,87,87,8,8,16,6,2,1,1,1,45,25,town,town,128,-1,next
666028715001,121501102001,1,1,1,1,57,57,9,9,10,10,2,1,3,2,65,65,town,town,648,-1,next
25428263001,658488313001,1,1,1,1,83,83,11,11,13,15,1,2,2,3,25,45,city,city,1889,3228,prev
5564016001,99844681440001,1,3,2,5,77,77,1,1,16,1,1,2,1,2,25,40,village,town,226,760,prev
40337385001,13010007001,1,1,1,2,49,49,6,6,10,16,2,1,2,1,65,55,town,town,1088,74,next
46673641001,46673641002,1,1,1,1,42,42,4,4,10,10,2,1,4,4,55,55,neighbourhood,neighbourhood,2613,-1,next
538817698001,5696157001,1,1,2,2,89,89,11,11,16,16,1,2,1,1,25,25,city,city,247,-1,prev
49341789001,126358423001,2,2,3,4,94,94,10,10,10,16,2,1,2,1,55,25,locality,locality,594,-1,next
999584287453004,999584287453005,3,3,5,5,42,42,4,4,1,1,1,2,2,2,40,40,town,town,694,-1,prev
178936262001,38522135001,1,1,2,2,73,73,9,9,16,16,1,2,1,1,25,25,town,town,81,106,prev
545291578001,989387175001,3,3,5,5,82,82,11,11,10,10,2,1,2,2,25,25,city,city,1177,520,next
32941125002,32941125001,3,3,5,5,35,35,5,5,10,10,1,2,2,2,55,55,town,town,251,-1,prev
99823704218002,99923704217001,3,3,5,5,42,42,4,4,3,1,2,1,1,1,40,40,town,town,636,-1,next
61135012001,61135012002,1,1,1,1,92,92,10,10,10,10,2,1,3,3,55,55,town,town,3910,2950,next
20208236001,20204250002,1,1,2,2,68,68,8,8,19,19,1,2,1,1,25,25,town,town,436,-1,prev
49590908001,49590916001,1,1,1,1,89,89,11,11,10,12,1,2,3,4,50,50,city,city,3219,-1,prev
1053033532001,24115894001,1,1,1,2,92,92,10,10,10,16,2,1,4,1,55,25,town,town,4435,-1,next
99949607826011,99949607826012,3,3,5,5,41,41,4,4,1,1,1,2,1,1,30,30,village,village,217,-1,prev
907909265001,86806071001,1,1,2,1,34,34,5,5,16,10,1,2,2,5,25,55,town,town,1648,-1,prev
998139470134018,178936247001,3,1,5,2,63,63,9,9,1,16,2,1,1,1,55,25,town,town,72,-1,next
918041687001,918041688001,1,1,2,2,42,42,4,4,16,16,2,1,3,2,45,45,town,town,638,-1,next
49582467001,49582462001,1,1,1,1,92,92,10,10,12,10,2,1,2,2,55,55,town,village,4155,3023,next
39352215001,39352215002,1,1,1,1,42,42,4,4,10,10,2,1,3,3,55,55,town,town,1938,-1,next
20099016006,958983783001,1,1,1,2,65,65,2,2,10,16,2,1,2,1,65,55,town,town,280,72,next
20182188001,183813991001,1,3,2,5,94,94,10,10,16,10,1,2,1,2,40,40,locality,locality,8,-1,prev
20184234001,31092588001,1,2,2,3,94,94,10,10,16,10,1,2,1,2,55,55,locality,locality,75,-1,prev
998982319344001,998955399527001,3,3,5,5,82,82,11,11,3,1,1,2,1,1,25,25,city,city,814,-1,prev
37313280004,37313280003,1,1,1,1,56,56,3,3,10,10,1,2,2,2,65,65,town,city,715,856,prev
964284482001,34769021001,1,1,1,1,84,84,11,11,11,11,1,2,2,3,40,40,neighbourhood,city,3863,4781,prev
48655572002,20110301001,1,1,1,2,42,42,4,4,10,16,2,1,3,1,65,45,town,town,1164,188,next
38655382001,38655382002,1,1,1,1,42,42,4,4,10,10,2,1,3,3,55,55,city,city,4748,4118,next
612633187001,183426663001,1,2,2,3,76,76,1,1,16,10,1,2,1,4,25,30,town,town,1059,2867,prev
940728183001,1036557609001,3,3,5,5,89,89,11,11,10,10,2,1,3,3,25,25,city,city,1859,1435,next
998219916421002,999420307315001,3,3,5,5,83,83,11,11,1,1,3,1,3,2,25,25,city,city,1409,-1,next
99842941499001,121772625003,2,2,3,3,58,58,2,2,1,10,1,2,1,1,45,55,town,town,308,-1,prev
841081351001,39334251001,1,1,1,1,89,89,11,11,12,15,2,1,3,2,50,50,city,city,2191,-1,next
23468027001,300595246001,1,1,2,1,87,87,8,8,16,10,1,2,1,2,45,55,town,town,151,1839,prev
995768733001,995768730001,1,1,1,1,82,82,11,11,10,10,2,1,3,2,45,45,city,city,3438,-1,next
94974613004,20183889001,1,1,1,1,94,94,10,10,10,10,2,1,2,1,55,55,hamlet,hamlet,3137,-1,next
25694642001,5700173001,1,1,2,2,83,83,11,11,16,16,1,2,1,1,25,25,city,city,339,1819,prev
20118637001,321721652002,1,1,2,1,55,55,3,3,16,10,1,2,1,3,25,65,locality,locality,142,-1,prev
99820046209007,480415488001,3,3,5,6,33,33,5,5,1,16,2,1,1,1,55,55,town,town,38,-1,next
420309491001,420309491002,2,2,3,3,82,82,11,11,10,10,2,1,3,3,30,30,city,city,693,-1,next
998139470134018,998480185363001,3,3,5,5,63,63,9,9,1,1,2,1,1,1,55,55,town,town,72,-1,next
49808380001,32049315001,1,1,1,2,34,34,5,5,10,16,2,1,2,1,55,40,town,town,2126,341,next
44929214001,196948817001,1,1,2,1,91,91,1,1,19,13,1,2,1,2,45,65,town,town,479,720,prev
998117697245001,796671759003,2,2,3,3,49,49,6,6,1,10,1,2,1,2,55,55,town,town,650,-1,prev
999645012704001,645012705001,2,2,4,4,87,87,8,8,6,16,1,2,1,1,25,45,city,city,28,-1,prev
24115147001,784509239003,1,1,2,1,92,92,10,10,16,10,1,2,1,2,25,55,locality,village,789,4216,prev
